clip_id,variant_id,duration_ms,snr_db,audio_path,ground_truth,dataset,group_id,sr,rms,container_duration_ms,noise_amplitude,normalization
esc50_5-223099-A-32_043_1000ms,esc50_5-223099-A-32_043_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/esc50_5-223099-A-32_043_1000ms_dur1000ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0383977936636619,2000,0.0001,peak
voxconverse_ysgbf_041_1000ms,voxconverse_ysgbf_041_1000ms_dur40ms_snr-5dB,40,-5,data/processed/experimental_variants/audio/train/voxconverse_ysgbf_041_1000ms_dur40ms_snr-5dB.wav,SPEECH,voxconverse,ysgbf,16000,0.0478245738694153,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur1000ms_snr-10dB,1000,-10,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur1000ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.5999670078523077,2000,0.0001,peak
voxconverse_ppgjx_035_1000ms,voxconverse_ppgjx_035_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/voxconverse_ppgjx_035_1000ms_dur80ms_snr-5dB.wav,SPEECH,voxconverse,ppgjx,16000,0.0260197713643031,2000,0.0001,peak
esc50_2-85434-A-27_058_1000ms,esc50_2-85434-A-27_058_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/esc50_2-85434-A-27_058_1000ms_dur20ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0025993188128247,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur20ms_snr+5dB,20,5,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur20ms_snr+5dB.wav,SPEECH,voxconverse,uatlu,16000,0.0030882135239888,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur20ms_snr-10dB,20,-10,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur20ms_snr-10dB.wav,SPEECH,voxconverse,goyli,16000,0.0212385980055911,2000,0.0001,peak
esc50_2-85434-A-27_058_1000ms,esc50_2-85434-A-27_058_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/esc50_2-85434-A-27_058_1000ms_dur500ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0414011973185454,2000,0.0001,peak
esc50_1-51035-A-16_047_1000ms,esc50_1-51035-A-16_047_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/esc50_1-51035-A-16_047_1000ms_dur60ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0317953267660025,2000,0.0001,peak
esc50_3-146972-A-5_078_1000ms,esc50_3-146972-A-5_078_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/esc50_3-146972-A-5_078_1000ms_dur100ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0472462205791728,2000,0.0001,peak
esc50_5-160614-F-48_024_1000ms,esc50_5-160614-F-48_024_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/esc50_5-160614-F-48_024_1000ms_dur20ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0004683203819665,2000,0.0001,peak
esc50_2-68595-B-15_030_1000ms,esc50_2-68595-B-15_030_1000ms_dur100ms_snr-10dB,100,-10,data/processed/experimental_variants/audio/train/esc50_2-68595-B-15_030_1000ms_dur100ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0086673088837158,2000,0.0001,peak
esc50_4-172500-C-27_019_1000ms,esc50_4-172500-C-27_019_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_4-172500-C-27_019_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0749439566135316,2000,0.0001,peak
esc50_2-71162-A-1_054_1000ms,esc50_2-71162-A-1_054_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_2-71162-A-1_054_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0109187551973436,2000,0.0001,peak
esc50_2-68595-B-15_030_1000ms,esc50_2-68595-B-15_030_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/esc50_2-68595-B-15_030_1000ms_dur80ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0078285599242051,2000,0.0001,peak
esc50_2-68595-B-15_030_1000ms,esc50_2-68595-B-15_030_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/esc50_2-68595-B-15_030_1000ms_dur500ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0164361184640928,2000,0.0001,peak
esc50_2-71162-A-1_054_1000ms,esc50_2-71162-A-1_054_1000ms_dur200ms_snr-5dB,200,-5,data/processed/experimental_variants/audio/train/esc50_2-71162-A-1_054_1000ms_dur200ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0290978532044109,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur40ms_snr-10dB.wav,SPEECH,voxconverse,ypwjd,16000,0.041010316529719,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur1000ms_snr+0dB,1000,0,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur1000ms_snr+0dB.wav,SPEECH,voxconverse,zidwg,16000,0.1018070332463804,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur100ms_snr-10dB,100,-10,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur100ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.1273032570874752,2000,0.0001,peak
esc50_4-168868-A-17_042_1000ms,esc50_4-168868-A-17_042_1000ms_dur40ms_snr+10dB,40,10,data/processed/experimental_variants/audio/train/esc50_4-168868-A-17_042_1000ms_dur40ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0048621469608367,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur200ms_snr-5dB,200,-5,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur200ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0099742534209236,2000,0.0001,peak
esc50_2-68595-B-15_030_1000ms,esc50_2-68595-B-15_030_1000ms_dur200ms_snr+5dB,200,5,data/processed/experimental_variants/audio/train/esc50_2-68595-B-15_030_1000ms_dur200ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0055599421553382,2000,0.0001,peak
esc50_3-119120-D-48_007_1000ms,esc50_3-119120-D-48_007_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/esc50_3-119120-D-48_007_1000ms_dur40ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0039206201351838,2000,0.0001,peak
voxconverse_jhdav_051_1000ms,voxconverse_jhdav_051_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/voxconverse_jhdav_051_1000ms_dur200ms_snr+0dB.wav,SPEECH,voxconverse,jhdav,16000,0.0133765091037862,2000,0.0001,peak
esc50_2-85434-A-27_058_1000ms,esc50_2-85434-A-27_058_1000ms_dur200ms_snr+10dB,200,10,data/processed/experimental_variants/audio/train/esc50_2-85434-A-27_058_1000ms_dur200ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0242074732762681,2000,0.0001,peak
esc50_2-71162-A-1_054_1000ms,esc50_2-71162-A-1_054_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/esc50_2-71162-A-1_054_1000ms_dur20ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0044786741232904,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur200ms_snr-10dB.wav,SPEECH,voxconverse,ypwjd,16000,0.0653541844933372,2000,0.0001,peak
voxconverse_ylnza_055_1000ms,voxconverse_ylnza_055_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/voxconverse_ylnza_055_1000ms_dur200ms_snr+0dB.wav,SPEECH,voxconverse,ylnza,16000,0.0472585861780826,2000,0.0001,peak
voxconverse_mkrcv_022_1000ms,voxconverse_mkrcv_022_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/voxconverse_mkrcv_022_1000ms_dur60ms_snr-5dB.wav,SPEECH,voxconverse,mkrcv,16000,0.0276799204938448,2000,0.0001,peak
esc50_4-209698-A-37_023_1000ms,esc50_4-209698-A-37_023_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_4-209698-A-37_023_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0389420396867514,2000,0.0001,peak
voxconverse_goyli_032_1000ms,voxconverse_goyli_032_1000ms_dur60ms_snr+10dB,60,10,data/processed/experimental_variants/audio/train/voxconverse_goyli_032_1000ms_dur60ms_snr+10dB.wav,SPEECH,voxconverse,goyli,16000,0.0104156083113143,2000,0.0001,peak
voxconverse_zrlyl_018_1000ms,voxconverse_zrlyl_018_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/voxconverse_zrlyl_018_1000ms_dur60ms_snr+20dB.wav,SPEECH,voxconverse,zrlyl,16000,0.005623376707558,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur100ms_snr-5dB,100,-5,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur100ms_snr-5dB.wav,SPEECH,voxconverse,zidwg,16000,0.0747355815790065,2000,0.0001,peak
esc50_1-103995-A-30_008_1000ms,esc50_1-103995-A-30_008_1000ms_dur60ms_snr+5dB,60,5,data/processed/experimental_variants/audio/train/esc50_1-103995-A-30_008_1000ms_dur60ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0001127863740143,2000,0.0001,peak
voxconverse_qzwxa_061_1000ms,voxconverse_qzwxa_061_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_qzwxa_061_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,qzwxa,16000,0.0829194396011334,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur40ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0069214960814035,2000,0.0001,peak
esc50_4-175000-B-40_062_1000ms,esc50_4-175000-B-40_062_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/esc50_4-175000-B-40_062_1000ms_dur1000ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.0968084764981741,2000,0.0001,peak
voxconverse_xvllq_044_1000ms,voxconverse_xvllq_044_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/voxconverse_xvllq_044_1000ms_dur80ms_snr+5dB.wav,SPEECH,voxconverse,xvllq,16000,0.0120426431078949,2000,0.0001,peak
esc50_2-83270-A-13_033_1000ms,esc50_2-83270-A-13_033_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_2-83270-A-13_033_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0567643913682885,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0269461326908523,2000,0.0001,peak
voxconverse_eziem_007_1000ms,voxconverse_eziem_007_1000ms_dur20ms_snr+5dB,20,5,data/processed/experimental_variants/audio/train/voxconverse_eziem_007_1000ms_dur20ms_snr+5dB.wav,SPEECH,voxconverse,eziem,16000,0.0039096708281031,2000,0.0001,peak
esc50_1-115545-A-48_039_1000ms,esc50_1-115545-A-48_039_1000ms_dur20ms_snr-5dB,20,-5,data/processed/experimental_variants/audio/train/esc50_1-115545-A-48_039_1000ms_dur20ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0197429530496338,2000,0.0001,peak
esc50_3-172179-A-31_041_1000ms,esc50_3-172179-A-31_041_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/esc50_3-172179-A-31_041_1000ms_dur40ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.002948696211461,2000,0.0001,peak
voxconverse_oxxwk_033_1000ms,voxconverse_oxxwk_033_1000ms_dur80ms_snr-5dB,80,-5,data/processed/experimental_variants/audio/train/voxconverse_oxxwk_033_1000ms_dur80ms_snr-5dB.wav,SPEECH,voxconverse,oxxwk,16000,0.0296953528391456,2000,0.0001,peak
esc50_3-216281-A-39_001_1000ms,esc50_3-216281-A-39_001_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/esc50_3-216281-A-39_001_1000ms_dur80ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0027886156973371,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur80ms_snr-10dB.wav,SPEECH,voxconverse,ypwjd,16000,0.0530426782444633,2000,0.0001,peak
esc50_5-201274-A-21_051_1000ms,esc50_5-201274-A-21_051_1000ms_dur80ms_snr+0dB,80,0,data/processed/experimental_variants/audio/train/esc50_5-201274-A-21_051_1000ms_dur80ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0025735437737136,2000,0.0001,peak
voxconverse_uexjc_029_1000ms,voxconverse_uexjc_029_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/voxconverse_uexjc_029_1000ms_dur200ms_snr+0dB.wav,SPEECH,voxconverse,uexjc,16000,0.0304606953031132,2000,0.0001,peak
esc50_2-158746-B-2_053_1000ms,esc50_2-158746-B-2_053_1000ms_dur200ms_snr+0dB,200,0,data/processed/experimental_variants/audio/train/esc50_2-158746-B-2_053_1000ms_dur200ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0138604827330107,2000,0.0001,peak
voxconverse_rcxzg_031_1000ms,voxconverse_rcxzg_031_1000ms_dur40ms_snr-5dB,40,-5,data/processed/experimental_variants/audio/train/voxconverse_rcxzg_031_1000ms_dur40ms_snr-5dB.wav,SPEECH,voxconverse,rcxzg,16000,0.0656063709595391,2000,0.0001,peak
voxconverse_oxxwk_033_1000ms,voxconverse_oxxwk_033_1000ms_dur200ms_snr+10dB,200,10,data/processed/experimental_variants/audio/train/voxconverse_oxxwk_033_1000ms_dur200ms_snr+10dB.wav,SPEECH,voxconverse,oxxwk,16000,0.0630455728639633,2000,0.0001,peak
voxconverse_jyflp_042_1000ms,voxconverse_jyflp_042_1000ms_dur20ms_snr+20dB,20,20,data/processed/experimental_variants/audio/train/voxconverse_jyflp_042_1000ms_dur20ms_snr+20dB.wav,SPEECH,voxconverse,jyflp,16000,0.0153874438256658,2000,0.0001,peak
esc50_2-71162-A-1_054_1000ms,esc50_2-71162-A-1_054_1000ms_dur200ms_snr-10dB,200,-10,data/processed/experimental_variants/audio/train/esc50_2-71162-A-1_054_1000ms_dur200ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.047147716093964,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur200ms_snr+5dB,200,5,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur200ms_snr+5dB.wav,SPEECH,voxconverse,uatlu,16000,0.0432521497504917,2000,0.0001,peak
voxconverse_ypwjd_011_1000ms,voxconverse_ypwjd_011_1000ms_dur200ms_snr+20dB,200,20,data/processed/experimental_variants/audio/train/voxconverse_ypwjd_011_1000ms_dur200ms_snr+20dB.wav,SPEECH,voxconverse,ypwjd,16000,0.0197398655254873,2000,0.0001,peak
voxconverse_zidwg_057_1000ms,voxconverse_zidwg_057_1000ms_dur80ms_snr+10dB,80,10,data/processed/experimental_variants/audio/train/voxconverse_zidwg_057_1000ms_dur80ms_snr+10dB.wav,SPEECH,voxconverse,zidwg,16000,0.0332138479805192,2000,0.0001,peak
voxconverse_oxxwk_033_1000ms,voxconverse_oxxwk_033_1000ms_dur100ms_snr+20dB,100,20,data/processed/experimental_variants/audio/train/voxconverse_oxxwk_033_1000ms_dur100ms_snr+20dB.wav,SPEECH,voxconverse,oxxwk,16000,0.0251673627241253,2000,0.0001,peak
voxconverse_vmaiq_006_1000ms,voxconverse_vmaiq_006_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/voxconverse_vmaiq_006_1000ms_dur80ms_snr+5dB.wav,SPEECH,voxconverse,vmaiq,16000,0.0004040394945845,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur1000ms_snr+20dB.wav,SPEECH,voxconverse,uatlu,16000,0.0812744831280379,2000,0.0001,peak
esc50_2-68595-B-15_030_1000ms,esc50_2-68595-B-15_030_1000ms_dur100ms_snr+10dB,100,10,data/processed/experimental_variants/audio/train/esc50_2-68595-B-15_030_1000ms_dur100ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0027283193650291,2000,0.0001,peak
esc50_3-146972-A-5_078_1000ms,esc50_3-146972-A-5_078_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_3-146972-A-5_078_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.1220488870673804,2000,0.0001,peak
voxconverse_atgpi_045_1000ms,voxconverse_atgpi_045_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/voxconverse_atgpi_045_1000ms_dur80ms_snr-10dB.wav,SPEECH,voxconverse,atgpi,16000,0.0746387663187457,2000,0.0001,peak
voxconverse_xvllq_044_1000ms,voxconverse_xvllq_044_1000ms_dur500ms_snr+20dB,500,20,data/processed/experimental_variants/audio/train/voxconverse_xvllq_044_1000ms_dur500ms_snr+20dB.wav,SPEECH,voxconverse,xvllq,16000,0.0838307339088962,2000,0.0001,peak
voxconverse_odkzj_067_1000ms,voxconverse_odkzj_067_1000ms_dur80ms_snr+10dB,80,10,data/processed/experimental_variants/audio/train/voxconverse_odkzj_067_1000ms_dur80ms_snr+10dB.wav,SPEECH,voxconverse,odkzj,16000,0.0144213593286866,2000,0.0001,peak
voxconverse_qzwxa_061_1000ms,voxconverse_qzwxa_061_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/voxconverse_qzwxa_061_1000ms_dur80ms_snr-10dB.wav,SPEECH,voxconverse,qzwxa,16000,0.0689803643922492,2000,0.0001,peak
esc50_4-175000-B-40_062_1000ms,esc50_4-175000-B-40_062_1000ms_dur40ms_snr-5dB,40,-5,data/processed/experimental_variants/audio/train/esc50_4-175000-B-40_062_1000ms_dur40ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0198557332752596,2000,0.0001,peak
esc50_5-182012-A-36_014_1000ms,esc50_5-182012-A-36_014_1000ms_dur500ms_snr+5dB,500,5,data/processed/experimental_variants/audio/train/esc50_5-182012-A-36_014_1000ms_dur500ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.1002315298805317,2000,0.0001,peak
voxconverse_uatlu_074_1000ms,voxconverse_uatlu_074_1000ms_dur500ms_snr+0dB,500,0,data/processed/experimental_variants/audio/train/voxconverse_uatlu_074_1000ms_dur500ms_snr+0dB.wav,SPEECH,voxconverse,uatlu,16000,0.0672056494465412,2000,0.0001,peak
voxconverse_jhdav_051_1000ms,voxconverse_jhdav_051_1000ms_dur100ms_snr-10dB,100,-10,data/processed/experimental_variants/audio/train/voxconverse_jhdav_051_1000ms_dur100ms_snr-10dB.wav,SPEECH,voxconverse,jhdav,16000,0.0220410212198682,2000,0.0001,peak
esc50_5-202220-A-21_040_1000ms,esc50_5-202220-A-21_040_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/esc50_5-202220-A-21_040_1000ms_dur60ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0522984628408748,2000,0.0001,peak
esc50_3-62878-A-42_018_1000ms,esc50_3-62878-A-42_018_1000ms_dur60ms_snr-10dB,60,-10,data/processed/experimental_variants/audio/train/esc50_3-62878-A-42_018_1000ms_dur60ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.1860435314790775,2000,0.0001,peak
voxconverse_kckqn_077_1000ms,voxconverse_kckqn_077_1000ms_dur500ms_snr+10dB,500,10,data/processed/experimental_variants/audio/train/voxconverse_kckqn_077_1000ms_dur500ms_snr+10dB.wav,SPEECH,voxconverse,kckqn,16000,0.0808276281301808,2000,0.0001,peak
esc50_5-202220-A-21_040_1000ms,esc50_5-202220-A-21_040_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/esc50_5-202220-A-21_040_1000ms_dur80ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0339899512170254,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur20ms_snr+0dB,20,0,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur20ms_snr+0dB.wav,SPEECH,voxconverse,gocbm,16000,0.0101340908482615,2000,0.0001,peak
esc50_5-234145-A-28_066_1000ms,esc50_5-234145-A-28_066_1000ms_dur40ms_snr+20dB,40,20,data/processed/experimental_variants/audio/train/esc50_5-234145-A-28_066_1000ms_dur40ms_snr+20dB.wav,NONSPEECH,esc50,,16000,0.013863826757995,2000,0.0001,peak
voxconverse_iqbww_050_1000ms,voxconverse_iqbww_050_1000ms_dur60ms_snr-5dB,60,-5,data/processed/experimental_variants/audio/train/voxconverse_iqbww_050_1000ms_dur60ms_snr-5dB.wav,SPEECH,voxconverse,iqbww,16000,0.0738369099728716,2000,0.0001,peak
esc50_2-37806-D-40_075_1000ms,esc50_2-37806-D-40_075_1000ms_dur40ms_snr-5dB,40,-5,data/processed/experimental_variants/audio/train/esc50_2-37806-D-40_075_1000ms_dur40ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.0337678487824374,2000,0.0001,peak
esc50_3-216281-A-39_001_1000ms,esc50_3-216281-A-39_001_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_3-216281-A-39_001_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.033069606646586,2000,0.0001,peak
voxconverse_eziem_007_1000ms,voxconverse_eziem_007_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/voxconverse_eziem_007_1000ms_dur1000ms_snr+5dB.wav,SPEECH,voxconverse,eziem,16000,0.0962261208012204,2000,0.0001,peak
voxconverse_hkzpa_036_1000ms,voxconverse_hkzpa_036_1000ms_dur80ms_snr-10dB,80,-10,data/processed/experimental_variants/audio/train/voxconverse_hkzpa_036_1000ms_dur80ms_snr-10dB.wav,SPEECH,voxconverse,hkzpa,16000,0.0699980215269665,2000,0.0001,peak
esc50_1-51035-A-16_047_1000ms,esc50_1-51035-A-16_047_1000ms_dur1000ms_snr-5dB,1000,-5,data/processed/experimental_variants/audio/train/esc50_1-51035-A-16_047_1000ms_dur1000ms_snr-5dB.wav,NONSPEECH,esc50,,16000,0.236386666191544,2000,0.0001,peak
voxconverse_jsmbi_020_1000ms,voxconverse_jsmbi_020_1000ms_dur60ms_snr+20dB,60,20,data/processed/experimental_variants/audio/train/voxconverse_jsmbi_020_1000ms_dur60ms_snr+20dB.wav,SPEECH,voxconverse,jsmbi,16000,0.0129631638041391,2000,0.0001,peak
esc50_2-59241-A-35_006_1000ms,esc50_2-59241-A-35_006_1000ms_dur20ms_snr+0dB,20,0,data/processed/experimental_variants/audio/train/esc50_2-59241-A-35_006_1000ms_dur20ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0186145448317284,2000,0.0001,peak
voxconverse_kkwkn_068_1000ms,voxconverse_kkwkn_068_1000ms_dur1000ms_snr+0dB,1000,0,data/processed/experimental_variants/audio/train/voxconverse_kkwkn_068_1000ms_dur1000ms_snr+0dB.wav,SPEECH,voxconverse,kkwkn,16000,0.1082393902449108,2000,0.0001,peak
voxconverse_ysgbf_041_1000ms,voxconverse_ysgbf_041_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/voxconverse_ysgbf_041_1000ms_dur1000ms_snr+20dB.wav,SPEECH,voxconverse,ysgbf,16000,0.1284735314055098,2000,0.0001,peak
esc50_3-166125-B-23_052_1000ms,esc50_3-166125-B-23_052_1000ms_dur1000ms_snr+5dB,1000,5,data/processed/experimental_variants/audio/train/esc50_3-166125-B-23_052_1000ms_dur1000ms_snr+5dB.wav,NONSPEECH,esc50,,16000,0.0568705001974055,2000,0.0001,peak
voxconverse_atgpi_045_1000ms,voxconverse_atgpi_045_1000ms_dur20ms_snr+10dB,20,10,data/processed/experimental_variants/audio/train/voxconverse_atgpi_045_1000ms_dur20ms_snr+10dB.wav,SPEECH,voxconverse,atgpi,16000,0.0119841493111628,2000,0.0001,peak
voxconverse_ysgbf_041_1000ms,voxconverse_ysgbf_041_1000ms_dur500ms_snr-10dB,500,-10,data/processed/experimental_variants/audio/train/voxconverse_ysgbf_041_1000ms_dur500ms_snr-10dB.wav,SPEECH,voxconverse,ysgbf,16000,0.278087038249341,2000,0.0001,peak
voxconverse_gocbm_047_1000ms,voxconverse_gocbm_047_1000ms_dur80ms_snr+5dB,80,5,data/processed/experimental_variants/audio/train/voxconverse_gocbm_047_1000ms_dur80ms_snr+5dB.wav,SPEECH,voxconverse,gocbm,16000,0.0221611266997173,2000,0.0001,peak
voxconverse_udjij_012_1000ms,voxconverse_udjij_012_1000ms_dur1000ms_snr+20dB,1000,20,data/processed/experimental_variants/audio/train/voxconverse_udjij_012_1000ms_dur1000ms_snr+20dB.wav,SPEECH,voxconverse,udjij,16000,0.1175380196148145,2000,0.0001,peak
esc50_2-158746-B-2_053_1000ms,esc50_2-158746-B-2_053_1000ms_dur40ms_snr-10dB,40,-10,data/processed/experimental_variants/audio/train/esc50_2-158746-B-2_053_1000ms_dur40ms_snr-10dB.wav,NONSPEECH,esc50,,16000,0.0143499752842742,2000,0.0001,peak
esc50_4-175000-B-40_062_1000ms,esc50_4-175000-B-40_062_1000ms_dur200ms_snr+10dB,200,10,data/processed/experimental_variants/audio/train/esc50_4-175000-B-40_062_1000ms_dur200ms_snr+10dB.wav,NONSPEECH,esc50,,16000,0.0436635615244748,2000,0.0001,peak
voxconverse_hkzpa_036_1000ms,voxconverse_hkzpa_036_1000ms_dur40ms_snr+5dB,40,5,data/processed/experimental_variants/audio/train/voxconverse_hkzpa_036_1000ms_dur40ms_snr+5dB.wav,SPEECH,voxconverse,hkzpa,16000,0.0186889472058999,2000,0.0001,peak
esc50_5-223099-A-32_043_1000ms,esc50_5-223099-A-32_043_1000ms_dur100ms_snr+0dB,100,0,data/processed/experimental_variants/audio/train/esc50_5-223099-A-32_043_1000ms_dur100ms_snr+0dB.wav,NONSPEECH,esc50,,16000,0.0019086077676607,2000,0.0001,peak
